Order Date,Year,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Brand Name,Product Sub Category,Product Category,Region,City,Country
11-05-2020,2020,20,29.68029442,980,950.3197056,Store,Proseware CRT15 E10 Black,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Cheney,United States
13-10-2019,2019,9,43.35885657,7111.1,7067.741143,Online,Litware Home Theater System 7.1 Channel M710 Silver,"Litware, Inc.",Litware,Home Theater System,TV and Video,Europe,Berlin,Germany
21-05-2018,2018,10,3964.162616,9990,6025.837384,Store,WWI Projector 720p DLP56 Black,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,North America,Toronto,Canada
30-03-2019,2019,9,163.2366699,907.8,744.5633301,Store,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,Richardson,United States
08-11-2018,2018,5,35.34753493,79.5,44.15246507,Store,Contoso USB Wave Multi-Media Keyboard E280 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Redmond,United States
05-10-2020,2020,9,577.9341779,6718.888,6140.953822,Online,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Adventure Works,Televisions,TV and Video,Europe,Berlin,Germany
11-10-2019,2019,24,1626.095659,6423.62,4797.524341,Store,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Wide World Importers,Desktops,Computers,North America,Renton,United States
01-11-2019,2019,9,847.9939093,1782,934.0060907,Store,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Bamberg,Germany
25-12-2019,2019,8,168.0122787,3592.8,3424.787721,Online,Proseware Projector 480p DLP12 White,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Europe,Berlin,Germany
11-04-2018,2018,9,1172.016981,20655,19482.98302,Store,Proseware Projector 1080p LCD86 Silver,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,North America,Charlottesville,United States
15-02-2019,2019,18,0.448616568,404.0085,403.5598834,Store,Contoso DVD 60 DVD Storage Binder L20 Black,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",North America,Veradale,United States
26-03-2019,2019,9,1.66959161,120.825,119.1554084,Store,Contoso Education Supplies Bundle E200 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Longview,United States
06-04-2019,2019,9,109.1475424,2944.55,2835.402458,Store,Contoso Home Theater System 4.1 Channel M1410 Silver,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Falmouth,United States
27-04-2020,2020,360,318.6096379,3594.9015,3276.291862,Store,Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Burlington,United States
16-06-2018,2018,10,2853.693262,3320,466.3067384,Store,Contoso SLR Camera M144 Silver Grey,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Bangor,United States
13-08-2020,2020,10,684.082518,5660,4975.917482,Online,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Europe,Berlin,Germany
05-03-2018,2018,6,21.01908139,77.94,56.92091861,Store,Contoso Dual Handset Cordless Phone System  E20 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Koln,Germany
15-06-2018,2018,10,164.4961268,269.9,105.4038732,Store,Contoso KSU-less key system M38 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Toronto,Canada
27-09-2019,2019,12,598.0783459,17936,17337.92165,Store,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Quincy,United States
05-05-2020,2020,12,0.270272671,300,299.7297273,Store,Contoso USB Cable M250 Blue,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Koln,Germany
25-05-2018,2018,4,73.56403396,39.96,-33.60403396,Store,Contoso Single-line phones E10 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Ashgabat,Turkmenistan
07-06-2018,2018,5,10.55796732,59.5,48.94203268,Store,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Cheney,United States
25-09-2018,2018,12,3280.313558,2691,-589.3135576,Store,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Manitowoc,United States
11-12-2020,2020,13,1504.894615,7962.9,6458.005385,Store,A. Datum SLR Camera X139 Gold,A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,Asia,Tehran,Iran
03-05-2019,2019,9,2826.308712,7821,4994.691288,Store,Adventure Works LCD24W X300 Black,Adventure Works,Adventure Works,Monitors,Computers,Asia,Bishkek,Kyrgyzstan
06-06-2020,2020,400,350.6199545,3996,3645.380046,Online,Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Bethesda,United States
24-12-2019,2019,13,172.0617214,263.154,91.09227859,Online,Contoso 2G MP3 Player E200 Black,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Bethesda,United States
07-04-2018,2018,9,39.73838049,3481.55,3441.81162,Store,The Phone Company PDA Handheld 4.7 inch L650 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Renton,United States
20-03-2019,2019,9,18.14045102,614.1,595.959549,Store,SV 8xDVD E100 Silver,Southridge Video,Southridge Video,VCD & DVD,TV and Video,North America,Houston,United States
12-08-2018,2018,18,1675.142904,4832.105,3156.962096,Store,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,Adventure Works,Desktops,Computers,North America,Desoto,United States
07-11-2018,2018,100,4941.618156,2499,-2442.618156,Store,Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,Asia,Tokyo,Japan
21-11-2019,2019,10,2072.010982,2990,917.9890177,Store,Contoso Screen 113in M251 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Granger,United States
27-10-2018,2018,12,1.56847672,290,288.4315233,Store,Contoso USB Cable M250 Yellow,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Worcester,United States
14-11-2018,2018,10,467.4356644,8190,7722.564336,Store,WWI LCD24 X300 Black,Wide World Importers,Wide World Importers,Monitors,Computers,North America,Waterbury,United States
24-10-2018,2018,12,11662.72546,9009.418,-2653.307456,Store,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Adventure Works,Televisions,TV and Video,North America,Austin,United States
09-07-2019,2019,30,15750.11666,29970,14219.88334,Online,Proseware Projector 720p DLP56 Silver,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Europe,Berlin,Germany
09-08-2020,2020,24,0.114630828,47.561,47.44636917,Store,SV USB Sync Charge Cable E700 Blue,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,Buffalo,United States
26-11-2019,2019,20,1630.869878,11180,9549.130122,Reseller,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Wide World Importers,Desktops,Computers,Asia,Beijing,China
04-10-2019,2019,9,415.7106101,258.011,-157.6996101,Online,Contoso Hybrid system M60 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Berlin,Germany
16-02-2018,2018,6,30.81933742,245.6415,214.8221626,Store,SV PCI Network Adapter E903 Silver,Southridge Video,Southridge Video,Computers Accessories,Computers,Asia,Hong Kong,China
02-09-2018,2018,9,96.64718017,3186.2,3089.55282,Store,"Contoso SLR Camera 35"" M358 Pink","Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,Europe,Lancashire,United Kingdom
27-07-2019,2019,10,66.68969608,419.9,353.2103039,Store,SV PCI Network Adapter E904 Silver,Southridge Video,Southridge Video,Computers Accessories,Computers,Europe,Landstuhl,Germany
10-05-2018,2018,10,55.81242691,4800,4744.187573,Store,Contoso Home Theater System 4.1 Channel M1420 White,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Sheboygan,United States
07-10-2018,2018,6,191.0705229,458.2,267.1294771,Reseller,Proseware Laser Jet Printer E100 Black,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Seattle,United States
11-05-2019,2019,10,1221.13416,2800,1578.86584,Store,The Phone Company PDA Palm 3.5 inch M810 White,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Menasha,United States
30-12-2020,2020,13,1030.483876,2401.665,1371.181124,Store,A. Datum Bridge Digital Camera M300 Pink,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Singapore,Singapore
19-07-2018,2018,36,2300.700765,13173.3,10872.59924,Store,Adventure Works Desktop PC1.80 ED180 White,Adventure Works,Adventure Works,Desktops,Computers,Asia,Tokyo,Japan
03-09-2018,2018,6,76.78304073,873.2,796.4169593,Store,A. Datum Slim Digital Camera M180 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Tallahassee,United States
16-11-2018,2018,10,5006.444983,6460,1453.555017,Store,Contoso SLR Camera X143 Grey,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,East Troy,United States
29-12-2018,2018,13,152.3668073,2977,2824.633193,Store,Contoso Projector 480p M480 Silver,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Port Washington,United States
16-07-2019,2019,24,6100.191776,23276.7,17176.50822,Reseller,Proseware Projector 720p DLP56 Black,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Asia,Beijing,China
14-08-2020,2020,10,803.3229211,1885,1081.677079,Store,A. Datum Advanced Digital Camera M300 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Naples,United States
30-04-2018,2018,4,61.63838512,233.05,171.4116149,Store,Proseware CRT17 E104 Black,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Denver,United States
01-09-2018,2018,6,6.794309225,57,50.20569078,Store,Contoso Power Inverter - DC to AC power inverter E900 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Alexandria,United States
04-07-2018,2018,5,3.190574984,59.5,56.30942502,Store,Contoso 90W AC/DC Power Adapter E300 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Quincy,United States
16-09-2018,2018,6,79.97885668,149.002,69.02314332,Catalog,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,North America,North Harford,United States
30-10-2019,2019,10,405.8981413,419.9,14.00185865,Reseller,SV PCI Network Adapter E904 Silver,Southridge Video,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China
12-04-2018,2018,4,8.046681765,1035.65,1027.603318,Store,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Ithaca,United States
07-04-2020,2020,12,126.1136089,479.88,353.7663911,Reseller,Contoso Electronic Private Automatic Branch Exchange M90 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Paris,France
29-07-2018,2018,12,1086.140824,463.981,-622.1598239,Reseller,Contoso Private Automatic Branch Exchange M65 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Beijing,China
01-11-2018,2018,12,195.3122484,2679.6,2484.287752,Online,A. Datum Full Frame Digital Camera X300 Orange,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Bethesda,United States
26-01-2019,2019,6,57.19589377,579.15,521.9541062,Store,SV Wireless LAN PCI Network Card Adapter E900 Black,Southridge Video,Southridge Video,Computers Accessories,Computers,Asia,Damascus,Syria
02-08-2019,2019,10,408.2723454,6390,5981.727655,Store,Litware Home Theater System 5.1 Channel M510 Silver,"Litware, Inc.",Litware,Home Theater System,TV and Video,North America,New York,United States
05-11-2019,2019,8,110.4824226,524.4,413.9175774,Online,SV 8xDVD E100 Silver,Southridge Video,Southridge Video,VCD & DVD,TV and Video,Europe,Berlin,Germany
05-11-2019,2019,10,979.6136914,1885,905.3863086,Store,A. Datum Advanced Digital Camera M300 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Oshkosh,United States
22-11-2019,2019,10,486.2973242,3260,2773.702676,Store,Proseware Laptop8.9 E089 Black,"Proseware, Inc.",Proseware,Laptops,Computers,North America,Key West,United States
05-02-2018,2018,9,4243.65913,3168.3,-1075.35913,Store,"Contoso SLR Camera 35"" M358 Grey","Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Wapato,United States
18-11-2019,2019,10,167.4306594,4320,4152.569341,Online,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Bethesda,United States
05-03-2018,2018,4,140.2007178,262.2,121.9992822,Store,Adventure Works CRT19 E10 White,Adventure Works,Adventure Works,Monitors,Computers,North America,Lynn,United States
05-03-2019,2019,180,391.9795661,600.32,208.3404339,Store,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,Asia,Damascus,Syria
04-07-2019,2019,10,34.81119824,2680,2645.188802,Store,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Sebring,United States
20-08-2019,2019,12,963.9654867,3849.3,2885.334513,Store,SV Car Video LCD7 M7001 Black,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Seattle,United States
06-01-2021,2021,13,143.1396691,285.2,142.0603309,Store,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Milwaukee,United States
01-03-2018,2018,4,25.87364079,496.65,470.7763592,Store,Adventure Works LCD17W E203 White,Adventure Works,Adventure Works,Monitors,Computers,North America,Passaic,United States
11-06-2018,2018,5,64.03209376,128.45,64.41790624,Store,NT Bluetooth Stereo Headphones E52 Blue,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,North America,Kennebunkport,United States
22-09-2020,2020,12,1915.234112,3948,2032.765888,Store,Contoso Home Theater System 2.1 Channel M1210 Silver,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Poestenkill,United States
03-08-2018,2018,12,16.43575554,3479.88,3463.444244,Store,Contoso DVD 15-Inch Player Portable L200 Silver,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Asia,Islamabad,Pakistan
24-08-2019,2019,12,155.5901673,5784,5628.409833,Store,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Singapore,Singapore
08-10-2020,2020,24,2284.073837,4200.8,1916.726163,Online,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue","Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Bethesda,United States
13-03-2018,2018,9,426.7713077,3860.37,3433.598692,Store,"Fabrikam SLR Camera 35"" X358 Pink","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,Martinsville,United States
14-04-2018,2018,9,15.7839564,309.514,293.7300436,Reseller,Contoso 4 Handset Cordless Phone System M86 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Beijing,China
03-06-2018,2018,5,752.3111416,337,-415.3111416,Store,WWI Stereo Bluetooth Headphones E1000 Blue,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,Europe,Firenze,Italy
16-08-2018,2018,240,132.0252696,1137.6,1005.57473,Catalog,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,North Harford,United States
29-01-2019,2019,13,879.8067689,4394,3514.193231,Catalog,"A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
20-10-2020,2020,20,328.1545731,1199.8,871.6454269,Store,Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Damascus,Syria
11-11-2018,2018,10,1989.271046,22950,20960.72895,Store,Proseware Projector 1080p LCD86 Black,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,North America,Quincy,United States
24-01-2019,2019,4,14.39991266,716.4,702.0000873,Store,Contoso Home Theater System 2.1 Channel E1220 Black,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,Europe,Lisbon,Portugal
26-06-2020,2020,10,1975.900665,2800,824.0993347,Store,The Phone Company PDA Palm 3.5 inch M810 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Atlantic City,United States
09-09-2020,2020,24,1313.701098,5212.2,3898.498902,Store,SV Car Video AM/FM E1001 Brown,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Orlando,United States
08-12-2020,2020,13,9.32315081,11023.6,11014.27685,Store,Contoso Home Theater System 7.1 Channel M1700 Brown,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Clifton,United States
02-07-2018,2018,12,5.580232669,6948.4,6942.819767,Store,Proseware Laptop16 M610 White,"Proseware, Inc.",Proseware,Laptops,Computers,Asia,Shanghai,China
04-11-2020,2020,10,921.5727268,6890,5968.427273,Store,Litware Home Theater System 5.1 Channel M513 Silver,"Litware, Inc.",Litware,Home Theater System,TV and Video,North America,Annapolis,United States
03-10-2020,2020,18,730.5144305,3383.1,2652.58557,Store,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Glasgow,United Kingdom
25-04-2019,2019,18,100.8148673,2153.8205,2053.005633,Online,"Adventure Works 13"" Color TV E25 Black",Adventure Works,Adventure Works,Televisions,TV and Video,North America,Bethesda,United States
